fips,PST045214,PST045213,PST040210,PST120214,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010213,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030213,LND110210,POP060210
21031,12875,12826,12690,1.5,1.1,12690,6.0,23.0,17.4,50.3,97.7,0.6,0.5,0.3,0.0,0.9,3.3,94.8,90.9,1.7,2.9,75.5,8.2,802,29.5,5828,74.5,5.8,87300,5124,2.45,18136,35430,25.1,189,1917,3.0,824,1008,0.0,0.0,0.0,0.0,0.0,23.4,120473,0,57992,4362,5358,0,426.09,29.8
21033,12725,12785,12984,-2.0,-1.5,12984,6.0,22.3,18.8,51.6,92.7,5.4,0.2,0.3,0.0,1.4,1.4,91.4,85.7,0.4,0.8,84.0,16.8,1002,22.1,6250,72.9,8.1,86600,5232,2.44,20327,37127,21.4,286,3706,2.1,762,1094,0.0,0.0,0.0,0.0,0.0,0.0,213233,0,151840,11848,9358,3,344.79,37.7
21035,38282,38141,37191,2.9,2.6,37191,5.0,18.1,15.9,52.0,92.3,3.9,0.3,2.0,0.0,1.5,2.5,90.1,80.5,4.2,5.5,86.1,27.7,2710,18.5,18091,65.6,22.5,114800,14937,2.28,21490,39677,20.1,866,13792,0.6,2374,2797,0.0,0.0,0.0,0.0,0.0,25.1,729241,0,454838,12578,52463,105,385.02,96.6
21037,91833,91385,90336,1.7,1.2,90336,6.2,22.4,13.5,50.8,94.4,2.9,0.2,0.9,0.0,1.6,1.8,92.9,85.6,2.1,3.9,88.5,28.5,6145,22.4,39656,70.0,30.4,146300,35203,2.49,26945,54306,13.0,1638,23289,-2.6,5230,6225,0.0,0.0,0.0,0.0,0.0,21.6,798230,0,970778,11120,163252,137,151.31,597.0
21039,4978,4988,5104,-2.5,-2.3,5104,6.0,22.4,20.0,51.3,96.5,1.2,0.7,0.3,0.0,1.3,2.0,94.8,93.8,0.6,1.2,82.9,15.5,398,25.6,2424,80.8,6.3,73800,2034,2.46,21500,39049,16.2,80,578,1.9,430,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2903,23792,4614,1071,0,189.43,26.9
21041,10815,10881,10811,0.0,0.6,10811,8.3,25.7,14.2,49.7,95.2,2.0,0.4,0.5,0.1,1.9,6.8,88.7,78.5,4.6,7.7,74.8,9.5,777,19.1,4663,62.9,13.8,99500,4269,2.46,19429,40160,29.9,232,5819,0.6,564,874,0.0,0.0,0.0,0.0,0.0,0.0,4059659,13382,182693,17403,18212,3,128.57,84.1
21043,27223,27291,27718,-1.8,-1.5,27720,6.1,22.5,15.8,50.6,97.9,0.7,0.3,0.2,0.0,0.9,1.2,96.8,89.0,0.4,0.6,75.5,10.4,1647,30.9,12193,79.7,5.8,74500,10319,2.59,19204,36406,20.3,409,4918,-2.2,1824,2273,0.0,0.0,0.0,0.0,0.0,0.0,0,306210,268548,9831,24362,2,409.50,67.7
21045,15891,16107,15952,-0.4,1.0,15955,6.2,23.0,18.2,51.3,97.7,0.7,0.3,0.2,0.1,1.0,2.9,95.1,88.3,1.2,3.5,69.7,8.4,1211,28.7,7372,80.8,2.0,70400,6050,2.59,15603,29934,26.8,230,2957,3.7,1184,1714,0.0,0.0,0.0,0.0,0.0,22.2,189089,34871,71832,4408,6399,1,444.23,35.9
21047,74250,74422,73939,0.4,0.7,73955,9.4,27.8,10.8,47.7,73.1,21.4,0.7,1.5,0.4,2.9,7.3,67.2,77.1,3.2,6.6,85.2,15.1,6986,18.1,29611,52.5,21.1,101700,25899,2.65,19773,38904,20.5,1315,23451,1.2,3251,4321,7.2,0.0,3.7,0.0,2.2,27.4,1571636,878401,936093,11565,80082,86,717.50,103.1
21049,35758,35607,35613,0.4,0.0,35613,5.8,22.9,15.9,51.3,92.8,5.1,0.2,0.5,0.0,1.4,2.8,90.4,80.6,1.1,2.3,82.5,19.4,2662,23.0,15677,64.8,18.7,141000,14498,2.43,24524,45853,15.4,744,10685,-1.1,2259,3252,0.0,0.0,2.2,0.0,0.0,25.4,1252285,0,461765,12951,51254,41,252.46,141.1
21051,21147,21238,21730,-2.7,-2.3,21730,6.1,21.1,13.2,46.9,94.4,4.4,0.2,0.1,0.0,0.9,2.0,92.6,90.2,0.7,1.9,63.6,9.0,843,27.8,8795,75.6,5.8,57800,7317,2.71,13542,21883,37.7,246,2541,-5.3,1213,961,0.0,0.0,0.0,0.0,0.0,20.3,0,13210,138743,5858,12401,0,469.25,46.3
21053,10165,10136,10272,-1.0,-1.3,10272,5.6,22.6,17.8,50.4,97.2,0.5,0.2,0.2,0.5,1.3,2.8,95.2,91.5,1.3,1.5,67.7,7.0,752,18.5,5227,75.6,5.9,68000,3960,2.54,16795,27100,24.4,193,3153,-0.5,789,690,0.0,0.0,0.0,0.0,0.0,21.7,0,38656,55307,5838,7804,0,197.25,52.1
21055,9224,9222,9315,-1.0,-1.0,9315,5.6,22.4,19.0,49.6,97.5,0.9,0.3,0.2,0.1,1.0,0.9,96.7,87.2,0.6,7.6,79.0,11.4,848,27.1,4531,78.5,4.1,72500,3794,2.41,21375,34261,20.8,165,1723,-1.3,632,595,0.0,0.0,0.0,0.0,0.0,0.0,0,9413,53418,5873,5086,0,359.95,25.9
21057,6745,6815,6856,-1.6,-0.6,6856,6.0,22.1,20.3,50.9,95.5,2.9,0.1,0.2,0.0,1.3,1.0,94.6,91.6,0.5,1.6,73.0,13.9,470,22.0,3641,75.5,6.0,63400,2604,2.59,17697,31593,23.6,110,1294,11.7,590,946,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44182,6484,4529,0,305.18,22.5
21059,98275,98200,96659,1.7,1.6,96656,6.6,24.4,15.7,51.4,92.1,4.9,0.2,0.8,0.1,1.9,2.7,89.8,85.9,1.9,3.4,88.0,18.8,7461,18.1,41991,70.2,17.6,110500,37677,2.51,22963,46555,15.2,2267,41440,0.8,5467,7007,2.6,0.0,2.6,0.0,0.0,23.0,2919998,818094,1282912,13652,147433,514,458.35,210.9
21061,12013,12082,12161,-1.2,-0.6,12161,4.8,20.1,18.7,50.1,96.7,1.8,0.3,0.2,0.0,1.0,1.0,95.8,89.7,1.6,2.7,78.9,9.8,943,32.0,6405,76.5,4.1,90600,4766,2.47,19481,37646,16.1,127,843,-0.8,861,652,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32536,2723,6325,0,302.88,40.2
21063,7672,7686,7852,-2.3,-2.1,7852,3.7,18.1,18.0,43.6,95.5,3.5,0.2,0.1,0.1,0.6,0.9,94.9,86.1,0.2,2.1,70.0,7.7,464,29.4,3334,79.0,4.2,71400,2618,2.59,14040,24246,31.8,43,288,-10.0,303,302,0.0,0.0,0.0,0.0,0.0,13.6,0,0,12169,1489,3224,0,234.32,33.5
21065,14447,14470,14672,-1.5,-1.4,14672,5.4,22.0,16.7,50.6,98.6,0.3,0.3,0.1,0.0,0.8,0.8,97.9,90.2,0.2,0.9,72.7,8.3,938,32.8,6808,69.7,10.4,71900,5829,2.48,16435,29184,27.2,182,1552,-2.7,924,1197,0.0,0.0,0.0,0.0,0.0,37.4,0,0,84217,5655,7916,0,253.08,58.0
21067,310797,308411,295803,5.1,4.3,295803,6.2,21.1,11.3,50.9,78.6,14.9,0.3,3.7,0.1,2.4,6.9,72.6,75.5,8.9,11.9,88.6,40.1,17908,19.7,137908,55.2,33.9,165800,123142,2.34,29251,48398,18.9,8450,156335,5.3,21076,26074,0.0,0.0,2.6,0.0,2.4,27.2,3061217,4442420,4778490,16635,785725,899,283.65,1042.8
21069,14545,14567,14355,1.3,1.5,14348,6.4,24.0,15.9,50.8,97.1,1.6,0.2,0.2,0.0,0.9,1.2,96.2,88.4,0.2,2.8,76.0,12.8,951,27.6,6562,78.5,6.0,78700,5539,2.60,19304,32495,22.2,249,2092,1.7,1300,1330,0.0,0.0,0.0,0.0,0.0,0.0,0,29843,128537,8768,5972,4,348.54,41.2
21071,38108,38443,39451,-3.4,-2.6,39451,6.4,21.8,15.1,51.3,98.0,1.1,0.1,0.2,0.0,0.7,0.7,97.4,87.3,0.5,0.9,73.6,12.8,2070,24.1,18030,69.2,10.6,70000,15422,2.49,17716,30476,28.9,823,8566,-4.0,2171,3192,0.0,0.0,0.0,0.0,0.0,24.7,0,404434,403311,9596,34911,7,393.35,100.3
21073,49880,49661,49285,1.2,0.8,49285,5.5,21.1,15.6,51.8,84.7,11.0,0.3,1.7,0.0,2.3,2.9,82.3,79.2,3.3,5.0,86.1,26.8,4043,17.9,23151,62.3,26.2,139300,21058,2.25,26243,46071,16.6,1154,14664,2.1,3128,4120,2.9,0.0,1.6,0.0,0.0,0.0,1400787,223558,622089,12816,80515,26,207.75,237.2
21075,6265,6385,6813,-8.0,-6.3,6813,6.4,20.5,18.8,50.4,72.3,24.5,0.4,0.7,0.0,2.0,1.6,71.1,85.1,0.7,3.0,76.5,13.1,494,17.7,3357,60.4,17.7,60400,2744,2.30,18602,33582,22.2,129,1592,7.5,321,367,0.0,0.0,0.0,0.0,0.0,21.5,0,0,52203,7608,0,0,205.50,33.2
21077,8589,8504,8589,0.0,-1.0,8589,6.5,25.9,12.3,49.5,96.0,1.6,0.2,0.3,0.1,1.8,5.2,91.5,82.8,4.8,5.4,75.2,8.8,721,27.3,3793,68.3,12.0,98400,2995,2.81,19020,43793,20.7,87,787,-15.0,376,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37304,4619,0,19,101.23,84.8
21079,16858,16883,16912,-0.3,-0.2,16912,5.3,22.2,16.0,50.8,96.3,2.2,0.2,0.3,0.1,1.0,2.3,94.3,87.8,1.7,2.5,80.5,15.2,1238,32.6,7432,79.0,5.7,121400,6302,2.66,21341,44652,19.1,214,1318,3.0,1324,1613,0.0,0.0,0.0,0.0,0.0,30.3,0,7053,39605,2331,4517,0,230.08,73.5
21081,24875,24576,24662,0.9,-0.3,24662,7.5,27.6,12.1,49.9,97.1,0.9,0.3,0.4,0.2,1.2,2.4,94.8,85.8,1.4,2.9,82.4,10.9,1732,29.1,9890,73.5,15.2,124300,8334,2.92,19829,46159,18.0,365,3899,0.0,1378,1794,0.0,0.0,0.0,0.0,0.0,21.0,0,0,285154,11333,29952,19,257.97,95.6
21083,37618,37380,37121,1.3,0.7,37121,6.7,24.4,17.0,50.9,92.6,4.7,0.4,0.5,0.1,1.7,6.2,87.0,89.4,4.1,6.9,80.8,16.9,2616,22.5,16683,76.2,10.2,85900,14419,2.54,20746,38394,18.6,719,9310,-0.5,2558,3297,0.0,0.0,0.0,0.0,0.0,19.5,0,0,342536,9119,0,1,551.74,67.3
21085,26194,26033,25746,1.7,1.1,25746,6.0,23.5,16.0,49.7,97.3,1.2,0.2,0.3,0.0,1.0,1.2,96.2,83.7,0.4,1.4,76.0,9.5,1881,25.5,13430,72.3,9.7,87700,9897,2.57,19115,32399,23.3,498,6042,1.6,1950,2172,0.0,0.0,0.0,0.0,0.0,0.0,692032,0,234914,9281,16243,11,496.70,51.8
21087,11043,11157,11260,-1.9,-0.9,11258,5.2,21.4,18.5,50.4,96.0,2.2,0.4,0.2,0.0,1.3,1.6,94.6,92.0,1.1,1.7,76.3,12.0,741,29.0,5261,76.7,3.6,70100,4495,2.47,17984,34406,21.9,163,1283,1.6,961,1215,0.0,0.0,0.0,0.0,0.0,18.9,0,1928,64411,5592,3962,1,286.03,39.4
21089,36308,36496,36914,-1.6,-1.1,36910,5.4,22.0,18.5,51.5,97.2,0.9,0.3,0.5,0.0,1.0,1.0,96.4,89.8,0.8,1.4,82.9,15.7,2765,23.7,16224,76.4,6.7,92000,14465,2.51,22035,44060,17.9,521,5060,-3.3,1900,2412,0.0,0.0,0.0,0.0,0.0,28.4,0,3579,355697,9483,21048,22,344.40,107.2
21091,8753,8686,8565,2.2,1.4,8565,6.3,25.0,15.9,48.6,97.4,1.1,0.3,0.3,0.0,1.0,1.6,96.0,87.6,0.9,1.8,86.8,11.5,858,25.4,3700,80.3,7.8,90800,3361,2.53,22686,51189,14.2,127,3531,30.6,442,581,0.0,0.0,0.0,0.0,0.0,0.0,0,3277,28055,3266,2158,4,187.65,45.6
21093,108266,108073,105549,2.6,2.4,105543,7.1,25.4,11.8,50.1,80.8,12.8,0.5,2.2,0.4,3.4,5.6,76.4,77.5,4.5,7.6,88.1,20.8,14266,21.7,45259,62.9,19.3,140600,39401,2.60,24147,48687,15.8,2309,35982,3.8,5402,7635,5.2,0.0,3.5,0.0,0.0,24.1,1792272,281136,1449522,14781,168623,380,623.28,169.3
21095,28163,28527,29278,-3.8,-2.6,29278,6.6,22.5,15.7,51.4,96.0,2.2,0.2,0.4,0.2,1.0,0.8,95.3,91.9,0.4,1.4,71.0,10.6,2176,23.3,13389,69.8,10.2,52000,11343,2.51,16257,25906,31.3,457,5817,-4.9,1434,1872,0.0,0.0,0.0,0.0,0.0,24.2,0,159275,211085,6793,20320,0,465.83,62.9
21097,18592,18532,18849,-1.4,-1.7,18846,5.5,22.9,16.2,50.9,96.1,2.1,0.3,0.3,0.1,1.2,2.0,94.2,85.1,1.9,3.5,80.0,14.2,1562,26.9,8174,66.1,15.1,109400,7179,2.56,21424,36048,23.1,287,3916,-2.1,1080,1502,0.0,0.0,0.0,0.0,0.0,22.1,549589,39772,147036,7912,11311,22,306.36,61.5
21099,18597,18539,18199,2.2,1.9,18199,6.4,24.6,15.8,50.6,93.4,4.7,0.2,0.3,0.0,1.4,1.6,92.0,87.0,0.7,7.0,71.2,8.8,1202,26.3,8636,73.8,8.7,78900,7115,2.54,17273,33408,26.6,273,4076,3.7,1687,1600,0.0,0.0,0.0,0.0,0.0,0.0,434551,21357,92791,5074,11506,81,412.09,44.2
21101,46467,46389,46250,0.5,0.3,46250,6.4,23.3,15.3,51.5,89.5,8.0,0.3,0.5,0.0,1.7,2.3,87.6,83.8,1.3,3.1,85.0,16.4,3102,21.4,20356,68.0,19.1,99400,18787,2.40,22746,41940,17.7,1018,15968,-4.7,2426,3321,0.0,0.0,1.9,0.0,0.0,22.1,0,545021,662033,14659,54742,72,436.67,105.9
21103,15572,15431,15416,1.0,0.1,15416,6.2,24.1,15.5,50.2,94.7,2.9,0.4,0.3,0.1,1.7,3.0,91.9,87.8,1.5,3.3,79.5,12.8,969,29.9,6625,72.0,6.8,123300,6008,2.55,21923,46016,17.1,204,2093,3.0,1083,1047,0.0,0.0,0.0,0.0,0.0,20.2,0,46545,153316,9689,0,24,286.28,53.9
21105,4734,4748,4902,-3.4,-3.1,4902,4.5,19.9,23.2,52.4,88.7,9.2,0.2,0.3,0.0,1.6,1.1,87.7,83.9,1.6,1.4,79.0,10.3,372,20.5,2326,79.4,6.5,62400,1983,2.34,19292,34029,18.3,77,1043,-1.5,282,176,0.0,0.0,0.0,0.0,0.0,0.0,0,29108,65403,13345,0,0,242.27,20.2
21107,46376,46556,46920,-1.2,-0.8,46920,6.0,22.8,16.6,51.2,90.5,6.8,0.2,0.6,0.1,1.9,1.8,88.9,86.2,1.2,2.7,82.6,14.2,3500,20.7,21139,71.8,11.3,83300,18495,2.48,22132,40891,18.8,970,14636,-5.6,2292,3254,1.9,0.0,0.0,0.0,0.0,0.0,896339,0,560520,12118,53708,77,542.00,86.6
21109,13289,13376,13494,-1.5,-0.9,13494,5.7,22.6,15.0,50.3,98.7,0.3,0.2,0.2,0.0,0.6,0.8,98.0,91.6,0.4,0.7,69.3,8.2,739,32.5,6476,75.4,6.4,62100,5712,2.33,15880,26156,34.2,102,1400,-5.0,873,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45224,3370,2078,0,345.20,39.1
21111,760026,757282,741096,2.6,2.2,741096,6.5,22.8,14.1,51.7,73.7,21.4,0.2,2.4,0.1,2.2,4.7,69.7,85.6,6.5,8.3,88.1,30.4,54711,21.8,339143,62.7,29.5,149100,305832,2.39,27925,46959,16.7,19270,401108,2.3,49977,62990,8.5,0.4,2.6,0.1,1.9,26.9,25695383,13000553,10002441,14053,1629185,2232,380.42,1948.1
21113,50815,50084,48586,4.6,3.1,48586,7.0,25.0,12.9,51.3,93.3,3.4,0.3,1.1,0.0,1.8,2.8,90.7,80.0,3.1,4.1,84.6,27.4,3237,24.1,19715,66.0,14.7,154300,18012,2.63,25637,49024,16.9,1045,14487,0.5,4052,4184,1.6,0.0,0.0,0.0,0.0,27.0,1015569,0,731697,16060,46401,173,172.12,282.3
21115,23262,23464,23358,-0.4,0.5,23356,6.1,22.4,15.5,50.9,98.2,0.4,0.1,0.4,0.0,0.8,0.6,97.7,88.8,0.5,1.1,74.2,10.2,1374,27.5,10474,74.2,9.6,78700,9154,2.50,19445,34090,24.3,411,4345,2.3,1358,2074,0.0,0.0,0.0,0.0,0.0,0.0,0,106086,350076,14646,27186,12,261.95,89.2
21117,163929,163367,159721,2.6,2.3,159720,7.1,24.6,12.3,50.6,91.6,4.9,0.3,1.2,0.2,1.9,2.8,89.3,84.7,2.5,4.2,88.8,29.1,11814,23.0,69259,68.0,26.2,144300,61800,2.56,27704,54270,13.7,3014,49837,-9.5,9183,12369,2.5,0.2,1.3,0.0,0.9,24.6,1236384,0,1261984,8046,323301,255,160.25,996.7
21119,15892,16064,16346,-2.8,-1.7,16346,5.4,20.6,15.1,50.3,98.1,0.9,0.1,0.1,0.0,0.8,0.8,97.5,90.1,0.1,1.3,70.4,13.0,755,26.7,7388,80.0,4.1,59600,5892,2.63,18448,33889,23.1,174,1519,-5.1,717,833,0.0,0.0,0.0,0.0,0.0,31.3,0,0,47551,2782,2950,0,351.52,46.5
21121,31798,31837,31883,-0.3,-0.1,31883,6.2,23.4,16.5,51.5,97.1,1.2,0.2,0.3,0.2,1.0,1.1,96.1,86.6,1.0,1.4,67.2,10.1,1564,19.2,14352,64.4,11.4,71400,12350,2.53,14367,24038,34.7,466,7535,6.8,2164,3121,0.0,0.0,1.6,0.0,0.0,30.3,210723,63723,318643,9870,27458,0,386.30,82.5
21123,14180,14076,14193,-0.1,-0.8,14193,5.3,22.5,16.8,50.4,94.7,3.1,0.3,0.2,0.1,1.5,3.1,91.8,89.6,1.1,3.0,80.2,11.1,1170,25.4,6215,76.3,7.9,101000,5221,2.66,19611,39753,16.9,224,1875,17.0,1070,1335,0.0,0.0,0.0,0.0,0.0,0.0,90029,19846,49171,3621,5861,47,261.52,54.3
21125,60015,59681,58849,2.0,1.4,58849,6.2,23.6,14.4,51.1,97.2,0.8,0.3,0.6,0.0,1.1,1.4,96.0,84.8,1.2,1.8,74.9,12.6,4121,21.4,25253,71.3,11.1,91300,22931,2.55,19923,36570,21.8,1144,21700,1.3,3974,5525,0.0,0.0,0.7,0.0,0.0,25.0,0,0,914739,15970,91032,8,433.95,135.6
21127,15804,15832,15858,-0.3,-0.2,15860,6.7,23.2,15.1,50.1,98.3,0.4,0.1,0.2,0.0,1.0,0.7,97.7,88.1,0.6,1.4,72.9,10.8,790,34.9,7217,76.0,6.6,80200,5823,2.70,17960,33525,27.0,221,2508,6.9,802,916,0.0,0.0,0.0,0.0,0.0,0.0,0,0,123575,7568,11508,0,415.60,38.2
21129,7594,7659,7889,-3.7,-2.9,7887,4.4,19.6,15.2,47.2,96.8,1.8,0.3,0.1,0.0,1.0,0.9,96.0,87.4,0.8,1.0,70.5,5.6,397,31.2,3409,73.4,10.7,62200,2951,2.28,13969,22920,37.2,100,1327,-4.0,439,382,0.0,0.0,0.0,0.0,0.0,21.2,0,0,58622,7891,2530,0,208.86,37.8
21131,10918,11005,11310,-3.5,-2.7,11310,6.1,21.2,15.6,50.7,98.6,0.4,0.1,0.2,0.0,0.7,0.5,98.2,92.7,0.2,0.3,63.1,7.3,465,28.2,5228,77.8,1.8,44700,4206,2.62,16424,29293,22.6,110,1114,4.6,524,794,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59363,5072,3874,0,400.84,28.2
21133,23359,23513,24519,-4.7,-4.1,24519,6.3,21.7,15.9,50.6,98.6,0.5,0.2,0.2,0.0,0.6,0.7,97.9,92.2,0.4,0.9,74.8,11.5,1277,27.1,11497,75.4,4.4,54900,9366,2.56,17886,31200,25.3,333,4243,-3.9,1133,1756,0.0,0.0,0.0,0.0,0.0,21.9,0,51762,123973,5176,14125,9,337.91,72.6
21135,13880,13799,13872,0.1,-0.5,13870,6.1,22.7,16.3,50.3,98.6,0.4,0.3,0.1,0.0,0.7,0.6,98.0,88.8,0.1,2.0,73.9,10.6,880,31.4,6426,79.3,4.9,59900,5003,2.74,16132,28388,29.1,119,1297,4.5,908,1192,0.0,0.0,0.0,0.0,0.0,10.2,0,0,56840,4074,3942,0,482.84,28.7
21137,24445,24413,24754,-1.2,-1.4,24742,6.1,23.6,16.2,50.9,95.9,2.4,0.2,0.2,0.0,1.3,1.6,94.5,86.1,0.3,1.0,76.8,9.6,1636,27.5,10787,75.6,7.3,88500,9692,2.52,17420,33651,25.4,308,2653,-13.4,1714,1809,0.0,0.0,0.0,0.0,0.0,0.0,0,0,127171,5053,9405,26,334.10,74.1
21139,9359,9368,9519,-1.7,-1.6,9519,5.3,19.9,19.8,51.5,97.4,0.6,0.5,0.3,0.1,1.2,1.4,96.3,91.5,0.8,1.9,82.3,11.3,563,29.2,4783,81.2,3.5,74400,3569,2.62,19795,40313,16.9,158,1809,-1.0,598,708,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29706,3103,0,0,313.13,30.4
21141,26867,26968,26835,0.1,0.5,26835,5.9,23.9,16.8,51.0,90.7,6.8,0.4,0.3,0.1,1.7,2.7,88.5,85.2,1.5,3.9,76.3,13.3,1880,22.7,12254,71.2,10.8,89100,10912,2.43,19143,36590,21.2,488,6903,13.4,1892,2072,0.0,0.0,1.2,0.0,0.0,23.0,2150571,132947,230608,8497,15264,30,552.13,48.6
21143,8430,8463,8319,1.3,1.7,8314,3.9,15.4,23.1,44.4,92.6,5.7,0.2,0.3,0.0,1.1,1.4,91.3,82.1,0.6,2.6,83.5,13.3,913,23.7,4775,78.3,10.7,105500,3294,2.12,22123,40112,16.8,140,1098,1.6,526,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60988,7316,12199,6,213.84,38.9
21145,65316,65380,65565,-0.4,-0.3,65565,5.8,21.8,17.8,52.1,85.7,11.0,0.3,0.9,0.0,2.1,2.3,83.8,86.1,2.0,3.2,86.9,22.5,5642,17.0,31218,68.1,18.2,117200,27037,2.38,25957,44898,16.2,2096,34149,0.7,4127,6657,0.0,0.0,1.2,0.0,0.0,23.2,0,3529600,1570758,24179,179175,111,248.74,263.6
21147,17863,17941,18306,-2.4,-2.0,18306,5.9,21.8,13.7,45.6,91.7,5.8,0.8,0.2,0.1,1.4,2.4,89.9,84.2,0.8,3.1,69.8,7.3,1076,27.0,7397,67.9,6.1,65000,6312,2.57,11818,20972,30.3,160,1470,2.4,878,1321,0.0,0.0,0.0,0.0,0.0,0.0,0,1331,82470,4639,7070,0,426.80,42.9
21149,9478,9513,9531,-0.6,-0.2,9531,6.0,23.5,18.3,50.2,98.1,0.7,0.4,0.1,0.0,0.7,1.4,96.9,89.8,0.8,2.1,80.0,10.3,759,27.8,4225,78.4,4.5,79000,3770,2.50,19984,38833,18.8,163,1047,-4.8,494,657,0.0,0.0,0.0,0.0,0.0,0.0,0,38629,48015,4949,3067,3,252.47,37.8
21151,87340,86181,82916,5.3,3.9,82916,5.7,21.2,12.5,51.5,92.0,4.5,0.4,1.1,0.1,1.9,2.2,90.2,79.1,2.1,3.0,85.2,28.0,5769,22.4,35514,60.5,27.7,141100,31484,2.49,21800,42312,21.4,1655,21774,-0.8,5409,6400,0.0,0.0,1.3,0.0,0.0,27.2,0,242111,975986,12008,127253,207,437.29,189.6
21153,12913,12907,13333,-3.2,-3.2,13333,5.6,23.0,14.4,49.9,98.6,0.3,0.3,0.1,0.0,0.7,0.8,98.0,93.4,0.2,0.3,65.6,8.9,471,30.8,5878,78.6,4.1,43700,4931,2.64,15118,26877,28.6,172,1526,7.2,658,884,0.0,0.0,0.0,0.0,0.0,0.0,0,11565,52924,4022,7290,0,308.44,43.2
21155,20007,19985,19820,0.9,0.8,19820,6.2,23.8,14.4,48.3,88.8,8.6,0.2,0.8,0.0,1.6,2.5,86.6,90.8,1.9,3.5,81.8,12.5,1304,21.2,8160,76.9,10.3,100200,7368,2.52,18865,38719,17.0,358,7285,1.0,1183,1597,0.0,0.0,0.0,0.0,0.0,8.5,620176,22895,136155,7093,12288,13,343.01,57.8
21157,30953,31173,31448,-1.6,-0.9,31448,5.1,20.2,20.6,50.9,98.3,0.4,0.2,0.3,0.0,0.8,1.3,97.1,91.3,1.1,1.5,85.1,15.3,2837,20.9,15808,82.3,6.8,101800,11963,2.57,22381,43907,11.6,647,8675,1.4,2091,2723,0.0,0.0,0.0,0.0,0.0,0.0,3095293,97237,345665,11065,42695,121,301.25,104.4
21159,12537,12683,12929,-3.0,-1.9,12929,5.7,21.3,12.7,44.6,91.9,6.9,0.4,0.2,0.0,0.6,3.2,88.9,89.2,0.9,2.9,71.5,7.5,645,34.6,5111,66.0,6.9,84400,4449,2.55,15525,26261,35.1,162,2460,0.1,456,551,0.0,0.0,0.0,0.0,0.0,0.0,0,123656,108045,8149,4927,0,229.61,56.3
21161,17166,17309,17490,-1.9,-1.0,17490,6.3,23.8,16.0,51.8,90.7,6.6,0.3,0.7,0.0,1.8,1.5,89.5,83.4,0.6,3.3,80.2,14.8,1165,23.6,8100,71.2,13.6,99000,6569,2.60,23347,41137,19.3,446,6947,0.9,1160,1415,0.0,0.0,0.0,0.0,0.0,36.5,0,0,357976,20831,36489,21,240.13,72.8
21163,29139,29246,28597,1.9,2.3,28602,6.1,25.4,11.7,49.7,91.9,4.0,0.6,0.9,0.2,2.5,3.7,88.9,81.2,1.7,2.9,86.3,12.7,3568,31.3,12026,71.8,15.0,120500,10342,2.79,20898,46756,16.9,361,3552,11.7,1480,1962,0.0,0.0,0.0,0.0,0.0,24.9,0,40800,170689,6274,0,93,305.42,93.6
21165,6287,6323,6306,-0.3,0.3,6306,5.2,21.1,17.9,49.5,95.9,2.7,0.1,0.1,0.0,1.2,0.8,95.3,86.7,0.7,3.1,72.3,12.1,478,34.8,3725,74.7,2.8,77300,2379,2.58,15942,29108,27.5,61,473,-19.6,443,440,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24246,3631,0,0,203.59,31.0
21167,21319,21286,21331,-0.1,-0.2,21331,6.7,22.9,17.6,51.0,93.4,3.9,0.3,0.5,0.1,1.8,2.3,91.6,87.1,1.4,2.0,83.9,18.9,1723,25.9,9986,74.9,12.6,128400,8745,2.42,24138,45396,16.8,365,5530,11.3,1414,2213,0.0,0.0,0.0,0.0,0.0,0.0,1252350,14950,157041,7219,20665,59,248.80,85.7
21169,9990,9963,10099,-1.1,-1.3,10099,6.8,23.8,17.4,50.7,96.9,1.8,0.2,0.3,0.0,0.9,1.5,95.6,86.1,0.6,1.1,69.4,8.6,560,22.7,4644,78.2,3.6,78800,3919,2.53,17171,31750,20.0,120,1224,-6.3,846,1131,0.0,0.0,0.0,0.0,0.0,32.2,391327,0,58045,5711,5132,0,289.65,34.9
21171,10704,10725,10963,-2.4,-2.2,10963,5.7,22.3,18.2,50.2,96.3,2.4,0.1,0.1,0.0,1.0,2.9,93.6,87.7,1.9,3.3,73.2,12.0,746,21.7,5175,73.8,7.0,72300,4401,2.43,16656,29808,25.2,204,2286,2.6,951,825,0.0,0.0,0.0,0.0,0.0,33.8,146465,28777,99988,8582,6490,0,329.37,33.3
